,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
5722,Villa Park,39.7294015,-105.0503967,Jesus Cruz - State Farm Insurance Agent,39.718353,-105.032135,Insurance Office
5723,Virginia Village,39.6806449,-104.9260854,Esters Neighborhood Bar,39.68144144437446,-104.92154658445929,Bistro
5724,Virginia Village,39.6806449,-104.9260854,La Fogata,39.67839779531769,-104.92114121312414,Mexican Restaurant
5725,Virginia Village,39.6806449,-104.9260854,Oroweat/Entenmann's Bakery Outlet,39.67819390456686,-104.92923793403166,Bakery
5726,Virginia Village,39.6806449,-104.9260854,Bradley Gas Station,39.678231612216386,-104.92241175163954,Gas Station
5727,Virginia Village,39.6806449,-104.9260854,Breakfast Inn,39.678790285118026,-104.91690564713703,Breakfast Spot
5728,Virginia Village,39.6806449,-104.9260854,Five Guys,39.6794345,-104.941198,Burger Joint
5729,Virginia Village,39.6806449,-104.9260854,MAD Greens - Eat Better,39.67867860793434,-104.94121919704246,Salad Place
5730,Virginia Village,39.6806449,-104.9260854,Pet Station,39.67463702064016,-104.94008219752105,Pet Store
5731,Virginia Village,39.6806449,-104.9260854,Dardano's Shoes,39.6884557,-104.9398149,Shoe Store
5732,Virginia Village,39.6806449,-104.9260854,Kokoro,39.67351651945234,-104.93984299119975,Japanese Restaurant
5733,Virginia Village,39.6806449,-104.9260854,Lollicup,39.68781115463941,-104.9419354378464,Tea Room
5734,Virginia Village,39.6806449,-104.9260854,Judge Joseph E. Cook Park,39.68775423581271,-104.91063594818115,Park
5735,Virginia Village,39.6806449,-104.9260854,Guiry's Paint Wallpaper & Art Supplies,39.6771085678786,-104.9413078925157,Arts & Crafts Store
5736,Virginia Village,39.6806449,-104.9260854,Total Wine & More,39.6789754,-104.9424388,Wine Shop
5737,Virginia Village,39.6806449,-104.9260854,Crown Burgers,39.67689989707549,-104.94052997471707,Greek Restaurant
5738,Virginia Village,39.6806449,-104.9260854,Poppie's Restaurant and Bar,39.67420068325939,-104.94029084107983,American Restaurant
5739,Virginia Village,39.6806449,-104.9260854,Little Anita's New Mexican Food,39.688373390544264,-104.94053958656187,Mexican Restaurant
5740,Virginia Village,39.6806449,-104.9260854,Sojourner's Coffee & Tea,39.689228287509295,-104.92274515483902,Coffee Shop
5741,Virginia Village,39.6806449,-104.9260854,Runners Roost,39.686349052100184,-104.94212616668578,Sporting Goods Shop
5742,Virginia Village,39.6806449,-104.9260854,Chakas Mexican Restaurant,39.67894,-104.91588,Mexican Restaurant
5743,Virginia Village,39.6806449,-104.9260854,Starbucks,39.676566986409924,-104.91333127930115,Coffee Shop
5744,Virginia Village,39.6806449,-104.9260854,The Bronze Empire,39.68770218637779,-104.94189609222165,Asian Restaurant
5745,Virginia Village,39.6806449,-104.9260854,Taste Of Philly,39.672528757003136,-104.94030373171987,Sandwich Place
5746,Virginia Village,39.6806449,-104.9260854,Hacienda Colorado,39.68515030153762,-104.94018564257937,Mexican Restaurant
5747,Virginia Village,39.6806449,-104.9260854,Jamba Juice,39.686795,-104.942076,Juice Bar
5748,Virginia Village,39.6806449,-104.9260854,Petco,39.68423549272016,-104.93935629784883,Pet Store
5749,Virginia Village,39.6806449,-104.9260854,Marrakesh Grill,39.67505272713565,-104.94035413122482,Mediterranean Restaurant
5750,Virginia Village,39.6806449,-104.9260854,CorePower Yoga,39.68598015640816,-104.94108773767948,Yoga Studio
5751,Virginia Village,39.6806449,-104.9260854,SNOWLAB,39.67825159697716,-104.93686758739716,Ice Cream Shop
5752,Virginia Village,39.6806449,-104.9260854,Natural Grocers,39.67904927815705,-104.94191813605555,Organic Grocery
5753,Virginia Village,39.6806449,-104.9260854,Nordstrom Rack,39.68878404905316,-104.94236616421404,Discount Store
5754,Virginia Village,39.6806449,-104.9260854,Nothing Bundt Cakes,39.685937154005835,-104.94224530688484,Bakery
5755,Virginia Village,39.6806449,-104.9260854,Chipotle Mexican Grill,39.66641697071331,-104.93988694049278,Mexican Restaurant
5756,Virginia Village,39.6806449,-104.9260854,IHOP,39.68767329563078,-104.94135129072461,Breakfast Spot
5757,Virginia Village,39.6806449,-104.9260854,Bruno's Italian Bistro,39.67724,-104.91415672,Italian Restaurant
5758,Virginia Village,39.6806449,-104.9260854,Schlessman Family YMCA,39.66817138310249,-104.9415256429257,Recreation Center
5759,Virginia Village,39.6806449,-104.9260854,Regal UA Colorado Center & IMAX,39.680864,-104.93926,Movie Theater
5760,Virginia Village,39.6806449,-104.9260854,Which Wich? Superior Sandwiches,39.679888133355085,-104.9421902959097,Sandwich Place
5761,Virginia Village,39.6806449,-104.9260854,Amira Bakery,39.67864087627423,-104.93918775038475,Middle Eastern Restaurant
5762,Virginia Village,39.6806449,-104.9260854,Wahoo's Fish Taco,39.69444846194597,-104.94098190362395,Taco Place
5763,Virginia Village,39.6806449,-104.9260854,Colorado Athletic Club - Monaco,39.66835469999999,-104.9136533,Gym
5764,Virginia Village,39.6806449,-104.9260854,Guitar Center,39.688063843602386,-104.94215726852417,Music Store
5765,Virginia Village,39.6806449,-104.9260854,7-Eleven,39.6890582,-104.9219041,Convenience Store
5766,Virginia Village,39.6806449,-104.9260854,Yolanda's Tacos on Colorado BLVD,39.686244996224964,-104.94101800720118,Mexican Restaurant
5767,Virginia Village,39.6806449,-104.9260854,Viàle Pizza & Kitchen,39.69139333,-104.940005,Pizza Place
5768,Virginia Village,39.6806449,-104.9260854,Yaffa's Savory,39.67625216500901,-104.9105371800448,Mediterranean Restaurant
5769,Virginia Village,39.6806449,-104.9260854,DSW Designer Shoe Warehouse,39.6842631,-104.9384904,Shoe Store
5770,Virginia Village,39.6806449,-104.9260854,Stein Mart,39.67082896213379,-104.93898642359193,Department Store
5771,Virginia Village,39.6806449,-104.9260854,Milo's Sports Tavern,39.678640812053246,-104.91320282512054,Sports Bar
5772,Virginia Village,39.6806449,-104.9260854,Ajinoya Ramen,39.691379,-104.940124,Ramen Restaurant
5773,Virginia Village,39.6806449,-104.9260854,Teddy T's,39.678571371350635,-104.91055032360224,Karaoke Bar
5774,Virginia Village,39.6806449,-104.9260854,Studio 3SixT,39.67082055173981,-104.9415440204984,Gym / Fitness Center
5775,Virginia Village,39.6806449,-104.9260854,Quiznos,39.678230022040374,-104.91315454244614,Sandwich Place
5776,Virginia Village,39.6806449,-104.9260854,Jersey Mike's Subs,39.691448,-104.94004199999999,Sandwich Place
5777,Virginia Village,39.6806449,-104.9260854,Kiki's Japanese Dining,39.67248279763868,-104.94021913734241,Sushi Restaurant
5778,Virginia Village,39.6806449,-104.9260854,Jaya Asian Grill,39.68625137130511,-104.94121536298609,Asian Restaurant
5779,Virginia Village,39.6806449,-104.9260854,Good Times Burgers & Frozen Custard,39.69256726848059,-104.94025482658577,Fast Food Restaurant
5780,Virginia Village,39.6806449,-104.9260854,Starbucks,39.69441225,-104.941006,Coffee Shop
5781,Virginia Village,39.6806449,-104.9260854,See's Candies,39.686159841200215,-104.94198779603289,Candy Store
5782,Virginia Village,39.6806449,-104.9260854,Chick-fil-A,39.6679511,-104.9401302,Food Service
5783,Virginia Village,39.6806449,-104.9260854,The Retreat: A STRAINWISE Dispensary,39.672795234692266,-104.94026695272979,Marijuana Dispensary
5784,Virginia Village,39.6806449,-104.9260854,Right Time,39.689794,-104.9416,Jewelry Store
5785,Virginia Village,39.6806449,-104.9260854,Zoe’s Kitchen,39.679791535353225,-104.94109656405922,Mediterranean Restaurant
5786,Virginia Village,39.6806449,-104.9260854,The Garlic Knot,39.67059962797301,-104.94123507061649,Pizza Place
5787,Virginia Village,39.6806449,-104.9260854,The Dirty Duck,39.67830043930977,-104.93184551851205,Bar
5788,Virginia Village,39.6806449,-104.9260854,Noodles & Company,39.68912062773377,-104.94015902280807,Noodle House
5789,Virginia Village,39.6806449,-104.9260854,Retreat,39.67721706154719,-104.93947483433652,Dive Bar
5790,Virginia Village,39.6806449,-104.9260854,Hookah Palace,39.6757197727808,-104.94031380576365,Hookah Bar
5791,Virginia Village,39.6806449,-104.9260854,Papa Murphy's,39.66756458623672,-104.93969041527909,Pizza Place
5792,Virginia Village,39.6806449,-104.9260854,Sunny Gardens,39.66727737894915,-104.91510649930403,Chinese Restaurant
5793,Virginia Village,39.6806449,-104.9260854,Budget Car Rental,39.678174,-104.931245,Rental Car Location
5794,Virginia Village,39.6806449,-104.9260854,King Soopers,39.6667424,-104.9368448,Grocery Store
5795,Virginia Village,39.6806449,-104.9260854,Rubio's Coastal Grill,39.69151653219725,-104.9401326314398,Seafood Restaurant
5796,Virginia Village,39.6806449,-104.9260854,Walgreens,39.67812260565288,-104.91390746588871,Pharmacy
5797,Virginia Village,39.6806449,-104.9260854,Yogurtland,39.692057,-104.939783,Frozen Yogurt Shop
5798,Virginia Village,39.6806449,-104.9260854,Dollar Tree,39.67740174834846,-104.91380378558543,Discount Store
5799,Virginia Village,39.6806449,-104.9260854,House Of Kabob,39.67564717476286,-104.94043879657045,Middle Eastern Restaurant
5800,Virginia Village,39.6806449,-104.9260854,Ulta Beauty - Curbside Pickup Only,39.6659788,-104.9393034,Cosmetics Shop
5801,Virginia Village,39.6806449,-104.9260854,Starbucks,39.689303,-104.942492,Coffee Shop
5802,Virginia Village,39.6806449,-104.9260854,Great Clips,39.6674528,-104.9378962,Salon / Barbershop
5803,Virginia Village,39.6806449,-104.9260854,Wells Fargo,39.67903098180432,-104.94116216897964,Bank
5804,Virginia Village,39.6806449,-104.9260854,Marshalls,39.667513,-104.9387209,Department Store
5805,Virginia Village,39.6806449,-104.9260854,PetSmart,39.665954,-104.938963,Pet Store
5806,Virginia Village,39.6806449,-104.9260854,Starbucks,39.66494981078223,-104.9263574648725,Coffee Shop
5807,Virginia Village,39.6806449,-104.9260854,Smashburger,39.66784821518321,-104.92094508522312,Burger Joint
5808,Virginia Village,39.6806449,-104.9260854,Snap Fitness,39.69028870793124,-104.92310308343447,Gym
5809,Virginia Village,39.6806449,-104.9260854,Dairy Queen,39.67361503298283,-104.94021534919739,Ice Cream Shop
5810,Virginia Village,39.6806449,-104.9260854,Winchell's,39.67823605313532,-104.91206880254077,Donut Shop
5811,Virginia Village,39.6806449,-104.9260854,Chase Bank,39.687289249792336,-104.94107638400692,Bank
5812,Virginia Village,39.6806449,-104.9260854,Panera Bread,39.6715975,-104.9401548,Bakery
5813,Virginia Village,39.6806449,-104.9260854,Sweet Leaf,39.67827259633563,-104.93609950116019,Marijuana Dispensary
5814,Virginia Village,39.6806449,-104.9260854,Potbelly Sandwich Shop,39.66759552188524,-104.93978339157087,Sandwich Place
5815,Virginia Village,39.6806449,-104.9260854,WW (Weight Watchers),39.689400039003736,-104.94142070253038,Weight Loss Center
5816,Virginia Village,39.6806449,-104.9260854,Pantaleone's,39.67770162377894,-104.9216414666964,Pizza Place
5817,Virginia Village,39.6806449,-104.9260854,SUBWAY,39.67041103822466,-104.9415771826944,Sandwich Place
5818,Virginia Village,39.6806449,-104.9260854,Redbox,39.678438,-104.915156,Video Store
5819,Virginia Village,39.6806449,-104.9260854,Starbucks,39.68703,-104.942461,Coffee Shop
5820,Virginia Village,39.6806449,-104.9260854,Saigon Terrace,39.688229880231845,-104.94052679531373,Vietnamese Restaurant
5821,Virginia Village,39.6806449,-104.9260854,Enterprise Rent-A-Car,39.67811462526445,-104.93703974784239,Rental Car Location
5822,Virginia Village,39.6806449,-104.9260854,Continental Room & Lounge,39.67871941736167,-104.91057632558778,Bar
5823,Washington Park,39.7038647,-104.9687158,Washington Park,39.70145984831918,-104.97312030655681,Park
5824,Washington Park,39.7038647,-104.9687158,Washington Park Recreation Center,39.70274740321621,-104.97032074622322,Gym
5825,Washington Park,39.7038647,-104.9687158,Wash Park Running Trail,39.70698009769455,-104.97294915635605,Track
5826,Washington Park,39.7038647,-104.9687158,Fooducopia,39.700413,-104.96436000000001,American Restaurant
5827,Washington Park,39.7038647,-104.9687158,Bonnie Brae Ice Cream,39.70217476973622,-104.95955519980402,Ice Cream Shop
5828,Washington Park,39.7038647,-104.9687158,Homegrown Tap and Dough,39.6982471411256,-104.96221350425822,Italian Restaurant
5829,Washington Park,39.7038647,-104.9687158,Vert Kitchen,39.70378741215252,-104.98035545217482,Sandwich Place
5830,Washington Park,39.7038647,-104.9687158,Karma Yoga,39.71127703988082,-104.96855722605154,Yoga Studio
5831,Washington Park,39.7038647,-104.9687158,Grillin Wings,39.703219919952645,-104.95962853856913,Wings Joint
5832,Washington Park,39.7038647,-104.9687158,Devil's Food,39.69794319617358,-104.9615967484597,American Restaurant
5833,Washington Park,39.7038647,-104.9687158,Ink Coffee - University Blvd.,39.70348616558853,-104.95968861743543,Coffee Shop
5834,Washington Park,39.7038647,-104.9687158,Wash Perk,39.7022049519705,-104.97705888812432,Coffee Shop
5835,Washington Park,39.7038647,-104.9687158,Bonnie Brae Wine & Liquor Mart,39.7023355,-104.9595705,Liquor Store
5836,Washington Park,39.7038647,-104.9687158,Max Gill and Grill,39.6974467683036,-104.9615386595452,Bar
5837,Washington Park,39.7038647,-104.9687158,Bang Salon,39.71144696663374,-104.97304062023773,Salon / Barbershop
5838,Washington Park,39.7038647,-104.9687158,Finley's Pub,39.709676003045715,-104.98057616560563,Sports Bar
5839,Washington Park,39.7038647,-104.9687158,Blackbird Public House,39.710878928981906,-104.97368924293438,American Restaurant
5840,Washington Park,39.7038647,-104.9687158,Lucile's Creole Cafe,39.7113636002508,-104.98290888884782,Cajun / Creole Restaurant
5841,Washington Park,39.7038647,-104.9687158,Country Club Liquors,39.71295961932234,-104.97594452253105,Liquor Store
5842,Washington Park,39.7038647,-104.9687158,aiko pops,39.693226095185146,-104.9803060938813,Dessert Shop
5843,Washington Park,39.7038647,-104.9687158,Kentucky Inn,39.70042471760578,-104.98015506057293,Dive Bar
5844,Washington Park,39.7038647,-104.9687158,Orangetheory Fitness,39.69844522091815,-104.98306632041931,Gym
5845,Washington Park,39.7038647,-104.9687158,Washington Park Grille,39.696768465551635,-104.96163073853371,Italian Restaurant
5846,Washington Park,39.7038647,-104.9687158,Carmine's on Penn,39.71495937209496,-104.98131035422212,Italian Restaurant
5847,Washington Park,39.7038647,-104.9687158,Whole Foods Market,39.695815121297066,-104.97983166979162,Grocery Store
5848,Washington Park,39.7038647,-104.9687158,bittersweet,39.710925040375926,-104.98126307370634,American Restaurant
5849,Washington Park,39.7038647,-104.9687158,Peace Of Mind Massage,39.69389796036943,-104.98060583295553,Massage Studio
5850,Washington Park,39.7038647,-104.9687158,Livwell,39.7087,-104.98746,Marijuana Dispensary
5851,Washington Park,39.7038647,-104.9687158,Sushi Den,39.689502933105764,-104.98050886751177,Sushi Restaurant
5852,Washington Park,39.7038647,-104.9687158,Candlelight Tavern,39.70960781867715,-104.98055503555935,Dive Bar
5853,Washington Park,39.7038647,-104.9687158,Chook Charcoal Chicken,39.692842,-104.98019599999999,Fried Chicken Joint
5854,Washington Park,39.7038647,-104.9687158,Devils Food Coffee Shop,39.69821280441273,-104.96157730720192,Coffee Shop
5855,Washington Park,39.7038647,-104.9687158,Izakaya Den,39.689634907066015,-104.98054254604887,Sushi Restaurant
5856,Washington Park,39.7038647,-104.9687158,Kaos Pizzeria,39.690519344885,-104.98051920815088,Pizza Place
5857,Washington Park,39.7038647,-104.9687158,Agave Taco Bar,39.69667006259706,-104.96130701058033,Taco Place
5858,Washington Park,39.7038647,-104.9687158,Rise & Shine,39.714969,-104.981196,Breakfast Spot
5859,Washington Park,39.7038647,-104.9687158,Old Gaylord Street,39.698182820141085,-104.96172766485365,Gift Shop
5860,Washington Park,39.7038647,-104.9687158,Syntax Physic Opera,39.70654678406538,-104.98749791399278,Bar
5861,Washington Park,39.7038647,-104.9687158,Denver Biscuit Company,39.713770448726734,-104.98777802798698,Breakfast Spot
5862,Washington Park,39.7038647,-104.9687158,Adelitas Cocina Y Cantina,39.69332222,-104.98714705,Mexican Restaurant
5863,Washington Park,39.7038647,-104.9687158,Ototo,39.68935983462165,-104.98058593577701,Asian Restaurant
5864,Washington Park,39.7038647,-104.9687158,Maria Empanada,39.693397,-104.987051,Argentinian Restaurant
5865,Washington Park,39.7038647,-104.9687158,Reiver's Bar and Grill,39.696828272281216,-104.96178746528244,American Restaurant
5866,Washington Park,39.7038647,-104.9687158,Pearl Street Farmers Market,39.68923778795691,-104.98045141138148,Farmers Market
5867,Washington Park,39.7038647,-104.9687158,Bardo Coffee House,39.71226567056866,-104.98735122992179,Coffee Shop
5868,Washington Park,39.7038647,-104.9687158,lululemon athletica,39.7171468,-104.9545365,Clothing Store
5869,Washington Park,39.7038647,-104.9687158,Hungarian Freedom Park,39.71783821139603,-104.97712527333306,Park
5870,Washington Park,39.7038647,-104.9687158,Charcoal Bistro,39.697812251697684,-104.96155820133086,Breakfast Spot
5871,Washington Park,39.7038647,-104.9687158,Whole Foods Market,39.71859147830316,-104.95817084689605,Grocery Store
5872,Washington Park,39.7038647,-104.9687158,Studio Urban Wax,39.7079319222122,-104.987389708004,Spa
5873,Washington Park,39.7038647,-104.9687158,Illegal Pete's South Broadway,39.7117682717818,-104.98718683054386,Mexican Restaurant
5874,Washington Park,39.7038647,-104.9687158,Atomic Cowboy,39.71384571985471,-104.98768807611012,Bar
